Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02147004


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2147004;1;01/05/1962;1;17,4;32,3;3;3;1;1;1;0;0;0,0;3,2;17,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1962;1;6,5;6,5;29;1;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,5;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1962;1;60,3;244,8;15;13;1;1;1;0;0;0,0;23,5;0,0;0,0;3,2;27,8;0,0;0,0;0,0;6,8;9,2;9,7;51,9;32,1;60,3;2,8;0,0;0,0;3,2;0,0;7,2;0,0;0,0;0,0;7,1;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1962;1;48,0;142,2;4;9;1;1;1;0;0;0,0;0,0;0,0;48,0;20,6;8,0;0,0;0,0;0,0;11,2;15,1;17,7;0,0;0,0;0,0;0,0;0,0;0,0;10,1;0,0;0,0;0,0;0,0;9,9;0,0;1,6;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1962;1;42,3;173,0;26;9;1;1;1;0;0;0,0;0,0;0,0;4,2;0,0;0,0;0,0;29,4;7,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,1;20,2;0,0;2,1;21,2;31,3;0,0;0,0;0,0;42,3;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1961;1;81,6;230,2;6;9;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;81,6;0,0;0,0;73,5;0,0;0,0;0,0;2,1;0,0;4,6;0,0;0,0;0,0;0,0;3,2;0,0;0,0;0,0;0,0;0,0;24,7;0,0;11,3;7,3;21,9;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1961;1;76,7;161,3;13;9;1;1;1;0;0;0,0;0,0;3,8;17,9;0,0;0,0;22,7;0,0;0,0;0,0;0,0;0,0;76,7;4,7;0,0;0,0;0,0;0,0;3,2;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;24,7;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1961;1;15,2;55,6;17;8;1;1;1;0;0;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;15,2;0,0;8,3;0,0;0,0;0,0;0,0;0,0;0,0;2,0;9,7;12,9;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1961;1;0,0;0,0;0;0;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1961;1;4,1;4,5;26;2;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;0,0;0,0;0,0;0,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1961;1;0,0;0,0;0;0;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1961;1;3,7;5,8;18;2;1;1;1;0;0;0,0;0,0;0,0;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1961;1;51,6;63,1;5;4;1;1;1;0;0;0,0;0,0;0,0;0,0;51,6;0,0;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;5,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1961;1;37,5;145,6;27;9;1;1;1;0;0;0,0;0,0;0,0;0,0;12,5;0,0;10,0;11,2;0,0;0,0;21,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,2;12,1;0,0;1,1;0,0;0,0;21,3;37,5;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1961;1;35,7;160,5;12;12;1;1;1;0;0;2,9;0,0;0,0;0,0;0,0;16,3;10,6;7,4;7,9;1,1;0,0;35,7;0,0;0,0;0,0;2,4;0,0;30,0;32,1;12,6;1,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1961;1;69,8;279,2;20;14;1;1;1;0;0;0,0;0,2;0,0;0,0;0,0;0,0;28,0;0,0;0,0;0,0;0,0;0,0;54,6;43,0;0,0;0,0;8,2;3,2;7,8;69,8;6,9;17,3;16,9;14,9;2,9;0,0;0,0;5,5;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1961;1;38,3;274,1;21;19;1;1;1;0;0;19,7;9,6;24,9;0,0;1,3;0,0;15,4;6,2;34,7;4,0;0,0;0,0;8,3;5,8;0,0;0,0;8,9;0,0;0,0;0,0;38,3;0,0;5,6;17,2;9,2;33,3;0,0;12,0;0,0;16,1;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1960;1;54,1;383,0;31;17;1;1;1;0;0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;3,0;33,5;0,3;0,0;17,5;22,1;38,5;36,2;26,0;32,7;37,2;16,3;6,4;0,0;0,0;0,0;0,0;20,4;30,5;54,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1960;1;87,6;275,4;26;14;1;1;1;0;0;0,0;0,0;0,0;0,0;23,8;0,0;0,0;31,9;8,2;5,3;22,1;0,0;0,0;8,1;0,0;0,0;0,0;0,0;26,7;3,0;32,1;0,0;0,0;3,6;0,0;87,6;13,2;4,5;5,3;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1960;1;24,7;69,3;17;6;1;1;1;0;0;0,0;0,0;0,0;6,0;0,0;6,5;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;24,7;0,0;0,0;0,0;21,5;0,0;0,0;0,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1960;1;0,0;0,0;0;0;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1960;1;10,2;13,7;16;3;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1960;1;0,0;0,0;0;0;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1960;1;28,4;75,6;19;6;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;0,3;0,0;11,2;0,0;0,0;0,0;28,4;0,0;0,0;0,0;0,0;10,4;0,0;0,0;20,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1960;1;16,3;23,4;15;4;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;16,3;0,4;0,0;0,0;0,0;0,0;2,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1960;1;28,8;82,8;30;8;1;1;1;0;0;6,1;0,6;0,0;0,0;0,0;19,8;0,0;0,8;19,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;28,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1960;1;34,3;92,7;31;11;1;1;1;0;0;2,6;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7;0,0;0,0;2,0;0,0;0,0;1,2;0,0;6,7;0,0;7,8;5,9;18,0;8,2;0,0;0,0;0,0;0,0;0,0;34,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1960;1;47,4;330,7;29;17;1;1;1;0;0;0,0;27,2;8,3;8,6;0,0;0,0;0,0;42,7;0,0;0,0;15,7;0,0;0,0;0,0;0,0;10,2;5,4;0,0;0,0;39,2;18,9;15,1;5,9;17,9;3,2;11,0;11,9;42,1;47,4;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2147004;1;01/01/1960;1;45,1;272,7;20;19;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;18,4;0,0;19,0;28,0;18,4;8,2;4,3;3,4;0,0;1,8;0,0;3,2;32,8;5,4;45,1;6,2;43,4;16,5;7,6;3,2;5,7;0,0;0,0;0,0;0,0;2,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1959;1;28,0;172,0;24;16;1;1;1;0;0;0,0;0,0;0,0;13,9;27,4;24,2;2,0;6,1;20,6;3,7;7,4;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;11,2;0,0;12,4;1,4;28,0;0,0;3,4;0,0;0,5;0,0;0,0;6,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1959;1;28,9;166,1;26;16;1;1;1;0;0;13,0;0,0;0,0;0,0;0,0;2,3;2,4;19,2;20,0;2,9;0,0;3,2;2,1;0,0;0,0;0,0;0,0;0,0;0,0;12,1;2,9;9,6;5,5;0,0;5,3;28,9;10,6;26,1;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1959;1;28,2;97,6;13;7;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;9,3;0,0;0,0;0,0;0,0;27,0;28,2;8,6;0,0;0,0;0,0;0,0;4,4;0,0;0,0;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1959;1;7,4;12,6;4;4;1;1;1;0;0;0,0;0,0;0,0;7,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,0;0,0;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1959;1;14,3;37,6;9;5;1;1;1;0;0;11,7;0,0;0,0;0,0;0,0;0,0;0,0;6,2;14,3;0,0;0,0;2,1;0,0;0,0;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1959;1;0,0;0,0;0;0;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1959;1;7,4;9,0;6;2;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;7,4;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1959;1;17,3;24,5;30;3;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,1;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1959;1;19,6;51,0;23;6;1;1;1;0;0;0,0;0,0;6,7;14,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,6;8,6;1,3;0,0;0,3;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1959;1;64,4;214,7;21;12;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;13,1;0,0;31,6;15,0;0,0;0,0;0,0;12,2;0,0;0,0;0,0;0,0;12,1;34,3;64,4;5,2;9,8;0,0;0,0;0,0;6,0;8,4;2,6;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1959;1;38,0;114,8;2;10;1;1;1;0;0;0,0;38,0;22,8;5,1;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,6;1,1;0,0;0,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;7,9;0,0;10,4;0,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1959;1;60,3;434,0;19;23;1;1;1;0;0;0,0;5,1;19,7;17,4;42,3;19,1;0,0;7,6;23,5;20,0;0,0;27,5;27,7;15,2;4,9;4,4;0,0;8,3;60,3;35,8;0,0;12,2;2,1;34,2;35,5;5,0;5,7;0,0;0,0;0,0;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1958;1;48,0;185,1;16;11;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;12,9;34,1;2,9;0,0;0,0;30,9;48,0;12,2;11,3;0,0;19,6;0,0;0,0;3,6;0,0;0,0;0,0;3,8;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1958;1;13,6;33,5;5;5;1;1;1;0;0;0,0;0,0;0,0;0,0;13,6;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;8,6;0,0;2,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1958;1;27,2;169,8;12;9;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;16,2;0,0;0,0;0,0;18,5;27,2;0,0;0,0;0,0;0,0;0,0;17,1;11,9;0,0;0,0;0,0;0,0;0,0;0,0;18,6;18,0;24,2;18,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1958;1;38,6;110,4;14;6;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;30,2;38,6;32,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;2,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1958;1;12,5;14,1;30;2;1;1;1;0;0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1958;1;14,6;32,0;12;5;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,6;0,0;0,0;0,0;0,0;4,6;9,7;2,3;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/06/1958;1;29,4;29,4;15;1;1;1;1;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;29,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/05/1958;1;27,4;133,3;23;12;1;1;1;0;0;0,0;0,0;0,0;16,3;12,3;2,7;2,8;0,0;0,0;0,0;0,0;13,4;11,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,0;27,4;4,5;6,1;4,7;0,0;4,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/04/1958;1;43,8;91,7;18;5;1;1;1;0;0;21,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,5;0,0;0,0;0,0;0,0;0,0;43,8;0,0;3,2;7,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/03/1958;1;54,5;115,5;18;8;1;1;1;0;0;2,6;17,4;0,6;5,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,6;29,3;54,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/02/1958;1;34,6;163,9;28;10;1;1;1;0;0;0,0;0,0;2,8;0,0;5,6;0,0;25,4;1,8;0,0;0,0;6,6;0,0;0,0;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,5;32,8;33,0;34,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2147004;1;01/01/1958;1;32,9;191,8;27;16;1;1;1;0;0;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;13,2;0,0;0,0;0,0;5,4;1,4;12,7;0,0;0,0;12,6;13,0;8,9;1,2;20,9;1,1;3,4;0,0;21,4;32,9;22,2;7,5;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/12/1957;1;49,8;192,5;1;15;1;1;0;1711,5;1;49,8;2,0;5,8;0,0;0,0;23,3;0,0;0,0;0,0;0,0;26,3;7,4;0,3;26,1;6,9;17,6;7,4;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;0,6;10,6;0,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/11/1957;1;49,9;191,6;24;11;1;1;0;1711,5;1;0,0;0,0;0,0;5,6;1,6;0,5;0,0;25,3;29,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,7;25,2;3,2;25,3;3,2;0,0;49,9;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/10/1957;1;34,3;128,8;26;9;1;1;0;1711,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;1,4;0,0;0,0;0,0;0,0;0,0;0,0;28,7;0,0;6,7;0,0;34,3;7,2;7,3;10,7;28,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/09/1957;1;52,9;143,2;4;12;1;1;0;1711,5;1;0,0;0,0;11,2;52,9;13,0;0,0;0,0;0,0;2,0;0,1;0,0;0,0;11,2;0,0;0,0;0,0;4,0;0,0;0,0;0,0;4,2;2,5;22,5;18,4;1,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2147004;1;01/08/1957;1;31,5;65,6;19;4;1;1;0;1711,5;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;23,5;0,0;31,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2147004;1;01/07/1957;1;29,2;87,3;5;6;1;1;0;1711,5;1;0,0;0,0;0,0;0,0;29,2;10,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,5;26,3;7,2;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
