//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 61834000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
61834000;1;01/04/1998;;1;1;232,037;115,944;156,914;2;26;1;1;1;;;173,61;232,037;210,797;187,116;167,894;154,732;147,323;145,484;165,053;175,525;184,202;167,894;149,167;136,371;147,323;133,664;130,074;151,017;155,663;146,403;138,183;133,664;124,731;130,074;122,08;115,944;122,962;132,764;204,816;220,853;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1998;;1;1;224,905;106,453;135,3973;1;23;1;1;1;;;224,905;180,334;153,801;141,823;141,823;153,801;169,794;155,663;143,651;134,565;118,565;115,074;115,944;118,565;122,962;130,969;123,846;118,565;112,471;110,744;114,205;123,846;106,453;106,453;108,165;108,165;113,337;117,69;147,323;167,894;195,92;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1998;;1;1;195,92;107,308;137,9489;1;19;1;1;1;;;195,92;159,404;146,403;134,565;136,371;138,183;152,872;154,732;154,732;154,732;152,872;152,872;151,944;149,167;147,323;147,323;141,823;126,506;107,308;115,074;119,441;127,396;129,18;125,618;122,962;113,337;122,08;120,319;117,69;120,319;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1998;;1;1;121,199;88,055;106,4047;9;30;1;1;1;;;116,816;115,074;115,074;120,319;114,205;115,074;111,607;109,023;121,199;109,023;107,308;113,337;112,471;108,165;110,744;102,202;108,165;106,453;103,049;109,023;104,748;106,453;106,453;106,453;99,67;91,34;93,821;90,516;94,652;88,055;88,055;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1998;;1;1;118,565;68,958;90,9978;11;30;1;1;1;;;88,874;88,055;91,34;84,799;97,154;95,484;87,239;99,67;99,67;113,337;118,565;116,816;110,744;102,202;93,821;97,991;88,874;86,424;86,424;81,571;83,181;84,799;97,154;88,055;79,968;89,694;72,065;78,372;76,784;68,958;72,847;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1998;;1;1;75,203;56,858;68,6574;6;26;1;1;1;;;70,508;64,358;72,065;72,847;73,63;75,203;75,203;68,186;63,598;75,203;72,065;68,958;71,285;64,358;67,416;67,416;75,203;72,847;68,958;65,119;61,332;65,883;66,649;65,119;63,598;56,858;65,883;70,508;68,958;70,508;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1998;;1;1;146,403;68,958;101,2824;19;1;1;1;1;;;68,958;72,847;72,065;71,285;79,169;92,992;77,577;83,181;93,821;109,023;114,205;127,396;141,823;144,567;116,816;126,506;141,823;140;146,403;127,396;98,83;89,694;81,571;78,372;76,784;73,63;83,181;92,992;110,744;104,748;101,356;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1998;;1;1;133,664;65,119;86,0784;4;23;1;1;1;;;92,992;90,516;90,516;133,664;131,866;119,441;98,83;94,652;83,181;81,571;79,968;69,732;83,181;109,883;109,023;92,992;89,694;83,181;75,993;68,958;68,958;70,508;65,119;65,883;65,883;66,649;68,958;67,416;82,375;80,768;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1998;;1;1;293,019;72,065;197,1716;19;2;1;1;1;;;76,784;72,065;76,784;78,372;83,989;166,946;241,282;220,853;167,894;165,999;188,09;241,282;241,282;217,825;200,851;218,833;216,818;283,345;293,019;245,417;196,904;163,165;150,092;154,732;196,904;251,65;274,808;293,019;260,017;236,136;237,163;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/1999;;1;1;665,443;183,233;322,2465;10;25;1;1;1;;;250,609;263,171;264,224;301,681;378,702;407,572;475,122;553,299;623,504;665,443;628,122;458,258;255,826;315,88;325,797;334,672;322,484;311,495;281,205;252,693;222,877;200,851;189,064;193,956;183,233;184,202;214,806;207,802;257,919;223,89;241,282;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/1999;;1;1;379,848;194,937;248,1109;28;20;1;1;1;;;271,623;280,137;274,808;244,382;206,805;203,823;215,811;223,89;223,89;239,22;216,818;204,816;208,799;314,782;290,863;239,22;214,806;203,823;196,904;194,937;220,853;250,609;263,171;270,563;272,684;281,205;338,014;379,848;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/1999;;1;1;742,056;198,875;348,9619;14;28;1;1;1;;;442,847;436,921;429,834;413,404;369,569;350,333;311,495;260,017;258,968;252,693;303,856;520,277;674,877;742,056;686,728;473,004;378,702;332,448;282,274;262,118;235,11;238,191;253,736;283,345;255,826;263,171;221,864;198,875;205,81;240,251;239,22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/1999;;1;1;238,191;122,962;174,2009;3;26;1;1;1;;;237,163;237,163;238,191;235,11;220,853;191,996;165,999;165,999;165,999;165,999;160,342;155,663;146,403;145,484;153,801;169,794;200,851;211,798;234,084;224,905;191,996;151,944;145,484;140;140;122,962;125,618;130,074;126,506;123,846;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/1999;;1;1;155,663;107,308;122,0941;8;30;1;1;1;;;123,846;132,764;122,08;122,962;121,199;125,618;132,764;155,663;148,245;148,245;143,651;134,565;127,396;125,618;122,08;122,962;119,441;118,565;118,565;116,816;114,205;108,165;108,165;109,023;108,165;110,744;109,883;109,883;108,165;107,308;108,165;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/1999;;1;1;131,866;95,484;108,9664;23;30;1;1;1;;;108,165;104,748;104,748;104,748;101,356;101,356;101,356;103,049;101,356;104,748;103,049;97,991;101,356;100,513;104,748;118,565;122,08;108,165;109,023;116,816;120,319;130,074;131,866;124,731;114,205;109,883;108,165;108,165;108,165;95,484;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/1999;;1;1;105,6;89,694;98,226;27;19;1;1;1;;;104,748;103,898;104,748;101,356;98,83;97,991;98,83;97,154;99,67;97,154;99,67;103,049;94,652;96,318;96,318;104,748;90,516;98,83;89,694;96,318;93,821;94,652;94,652;97,154;97,154;102,202;105,6;97,991;96,318;96,318;94,652;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/1999;;1;1;104,748;79,169;88,1282;3;30;1;1;1;;;94,652;103,049;104,748;100,513;92,165;93,821;88,874;87,239;94,652;81,571;87,239;86,424;87,239;88,874;88,055;81,571;90,516;84,799;87,239;85,61;85,61;84,799;84,799;84,799;84,799;84,799;84,799;84,799;81,571;79,169;83,181;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/1999;;1;1;109,883;74,416;89,6803;11;6;1;1;1;;;79,169;79,968;78,372;78,372;76,784;74,416;79,968;77,577;82,375;82,375;109,883;108,165;105,6;97,991;100,513;105,6;104,748;102,202;97,154;95,484;91,34;92,992;81,571;79,968;84,799;84,799;88,874;101,356;86,424;81,571;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/1999;;1;1;106,453;70,508;82,2006;26;18;1;1;1;;;79,169;73,63;75,993;75,993;81,571;81,571;80,768;83,989;83,181;83,181;82,375;80,768;79,169;78,372;79,968;79,169;72,065;70,508;78,372;88,055;83,181;81,571;81,571;81,571;92,165;106,453;92,992;84,799;86,424;88,055;81,571;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/1999;;1;1;130,074;69,732;87,098;11;29;1;1;1;;;81,571;80,768;78,372;79,169;83,181;91,34;89,694;83,989;109,023;107,308;130,074;111,607;116,816;107,308;96,318;96,318;78,372;78,372;75,203;72,065;75,203;88,055;88,055;79,968;75,993;75,203;72,065;72,065;69,732;69,732;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/1999;;1;1;192,975;59,832;116,2143;12;4;1;1;1;;;72,065;96,318;68,958;59,832;72,065;75,993;86,424;83,181;119,441;135,467;171,7;192,975;189,064;176,484;186,144;183,233;145,484;120,319;109,023;93,821;89,694;92,165;101,356;130,074;117,69;103,898;102,202;103,049;106,453;105,6;112,471;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/2000;;1;1;1243,42;126,506;396,2001;8;1;1;1;1;;;126,506;159,404;422,774;691,486;895,051;1051,22;1161,42;1243,42;1100,39;542,222;321,381;264,224;244,382;239,22;223,89;206,805;198,875;197,889;185,172;221,864;237,163;236,136;208,799;205,81;191,017;193,956;243,348;298,426;298,426;252,693;218,833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/2000;;1;1;869,365;252,693;426,2055;15;1;1;1;1;;;252,693;335,785;397,122;359,355;271,623;263,171;264,224;341,363;391,344;509,411;577,912;632,75;715,429;846,448;869,365;681,98;458,258;421,6;415,742;402,92;368,431;338,014;335,785;350,333;323,587;293,019;298,426;319,178;324,692;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
61834000;1;01/03/2000;;1;1;315,88;227,955;265,4787;1;4;1;1;1;;;315,88;288,71;262,118;227,955;247,491;244,382;237,163;242,314;241,282;251,65;253,736;264,224;284,416;294,099;284,416;264,224;246,454;260,017;266,333;245,417;274,808;307,124;309,308;262,118;251,65;253,736;263,171;262,118;262,118;271,623;289,786;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/2000;;1;1;293,019;122,08;168,4736;1;23;1;1;1;;;293,019;250,609;224,905;218,833;212,8;212,8;204,816;198,875;194,937;185,172;179,37;176,484;159,404;154,732;154,732;154,732;147,323;145,484;152,872;149,167;140;133,664;122,08;122,08;128,287;130,969;130,969;127,396;125,618;122,08;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/2000;;1;1;128,287;104,748;114,9944;6;19;1;1;1;;;121,199;118,565;122,08;123,846;121,199;128,287;120,319;120,319;115,944;115,074;114,205;111,607;111,607;108,165;109,023;109,023;109,023;109,883;104,748;112,471;113,337;118,565;111,607;110,744;112,471;108,165;113,337;109,883;114,205;122,08;123,846;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/2000;;1;1;115,074;84,799;99,6325;5;26;1;1;1;;;99,67;106,453;113,337;113,337;115,074;109,883;108,165;109,883;99,67;99,67;99,67;100,513;101,356;97,154;99,67;100,513;101,356;105,6;101,356;97,991;97,991;97,991;91,34;91,34;90,516;84,799;88,055;88,055;89,694;88,874;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/2000;;1;1;111,607;78,372;89,4835;24;10;1;1;1;;;83,181;84,799;86,424;83,181;87,239;85,61;84,799;79,169;79,968;78,372;78,372;88,055;81,571;81,571;78,372;78,372;86,424;89,694;92,165;94,652;91,34;94,652;94,652;111,607;110,744;109,023;102,202;94,652;94,652;93,821;94,652;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/2000;;1;1;120,319;75,993;87,5342;20;14;1;1;1;;;87,239;84,799;83,989;81,571;84,799;80,768;83,989;83,181;85,61;81,571;82,375;84,799;80,768;75,993;76,784;84,799;82,375;94,652;110,744;120,319;116,816;98,83;91,34;86,424;79,968;81,571;79,169;77,577;89,694;88,055;92,992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/2000;;1;1;149,167;71,285;102,9562;15;29;1;1;1;;;83,989;99,67;114,205;131,866;129,18;115,074;106,453;102,202;100,513;100,513;92,165;91,34;94,652;146,403;149,167;129,18;125,618;122,08;120,319;114,205;97,991;90,516;88,874;88,055;79,169;77,577;72,065;76,784;71,285;77,577;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/2000;;1;1;96,318;65,119;76,7133;29;23;1;1;1;;;76,784;73,63;73,63;78,372;75,993;79,968;89,694;84,799;83,181;79,968;75,993;81,571;79,968;73,63;68,958;68,186;73,63;69,732;72,847;67,416;72,065;68,958;65,119;67,416;65,883;65,883;83,181;94,652;96,318;95,484;75,203;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/2000;;1;1;189,064;82,375;138,401;24;5;1;1;1;;;84,799;94,652;95,484;91,34;82,375;93,821;92,992;89,694;88,874;88,055;88,055;101,356;115,944;166,946;173,61;175,525;162,223;163,165;166,946;159,404;163,165;179,37;186,144;189,064;187,116;172,654;169,794;173,61;179,37;176,484;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/2000;;1;1;290,863;92,165;179,4244;19;13;1;1;1;;;172,654;165,053;156,597;149,167;143,651;165,999;168,844;109,023;113,337;112,471;112,471;108,165;92,165;92,165;149,167;153,801;194,937;288,71;290,863;280,137;271,623;226,938;193,956;173,61;177,445;185,172;206,805;226,938;251,65;219,842;208,799;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/2001;;1;1;221,864;111,607;169,1008;12;22;1;1;1;;;207,802;219,842;194,937;165,999;156,597;172,654;176,484;163,165;159,404;178,407;216,818;221,864;199,863;192,975;195,92;182,266;169,794;156,597;148,245;125,618;126,506;111,607;119,441;123,846;163,165;163,165;150,092;169,794;196,904;148,245;164,108;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/2001;;1;1;174,567;88,055;129,6184;11;28;1;1;1;;;164,108;151,017;139,091;123,846;115,944;120,319;135,467;135,467;138,183;136,371;174,567;167,894;162,223;148,245;153,801;130,074;140,911;146,403;139,091;121,199;109,023;99,67;99,67;103,049;94,652;97,154;93,821;88,055;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/2001;;1;1;173,61;78,372;106,6872;12;26;1;1;1;;;85,61;90,516;93,821;89,694;93,821;100,513;102,202;130,074;146,403;148,245;154,732;173,61;156,597;126,506;117,69;113,337;92,992;83,989;87,239;86,424;86,424;86,424;86,424;88,055;82,375;78,372;80,768;86,424;91,34;121,199;145,484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/2001;;1;1;151,944;68,958;94,6183;3;25;1;1;1;;;151,017;140,911;151,944;139,091;128,287;122,08;115,074;101,356;95,484;98,83;97,154;92,165;90,516;86,424;79,968;79,968;79,968;78,372;78,372;74,416;76,784;81,571;81,571;81,571;68,958;79,968;70,508;68,958;72,847;74,416;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/2001;;1;1;148,245;62,841;85,9438;18;2;1;1;1;;;64,358;62,841;63,598;65,883;73,63;72,065;67,416;64,358;62,841;65,119;68,958;70,508;73,63;84,799;88,055;108,165;139,091;148,245;141,823;123,846;98,83;91,34;84,799;84,799;83,181;88,874;81,571;83,989;84,799;86,424;86,424;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/2001;;1;1;84,799;65,119;73,3407;1;18;1;1;1;;;84,799;81,571;79,968;78,372;76,784;75,993;78,372;72,065;72,847;72,065;71,285;72,847;72,065;72,065;72,065;72,065;73,63;65,119;72,065;71,285;68,958;72,065;72,065;68,958;72,065;73,63;72,065;72,065;72,065;68,958;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/2001;;1;1;72,065;62,085;66,9551;7;10;1;1;1;;;68,958;64,358;68,958;69,732;68,958;67,416;72,065;68,958;69,732;62,085;68,958;68,958;68,958;65,883;65,883;65,883;65,883;65,883;65,883;65,883;66,649;65,883;63,598;64,358;64,358;71,285;68,958;65,883;65,883;65,119;64,358;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/2001;;1;1;67,416;49,58;60,1613;30;22;1;1;1;;;56,12;64,358;65,119;62,841;63,598;59,832;62,085;53,19;59,085;61,332;56,858;55,384;57,598;59,832;58,34;62,841;53,19;53,919;56,858;56,858;62,841;49,58;56,12;62,841;62,841;66,649;64,358;60,581;65,119;67,416;67,416;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/2001;;1;1;112,471;53,19;68,9085;17;8;1;1;1;;;68,186;65,883;64,358;62,085;62,841;61,332;61,332;53,19;58,34;58,34;53,919;53,19;62,841;60,581;88,055;109,883;112,471;101,356;88,055;81,571;74,416;65,883;65,119;62,841;53,919;59,832;62,841;65,119;65,119;64,358;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/2001;;1;1;109,883;51,739;82,7972;4;31;1;1;1;;;62,841;68,958;78,372;109,883;106,453;99,67;84,799;76,784;77,577;96,318;104,748;96,318;98,83;92,992;72,065;72,065;69,732;72,847;71,285;77,577;86,424;94,652;100,513;100,513;92,992;78,372;75,203;70,508;62,841;62,841;51,739;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/2001;;1;1;226,938;56,12;117,4435;22;3;1;1;1;;;58,34;58,34;56,12;62,085;75,993;88,874;81,571;84,799;73,63;68,186;68,186;89,694;122,962;170,746;168,844;172,654;159,404;148,245;147,323;167,894;222,877;226,938;173,61;142,736;134,565;114,205;95,484;91,34;97,991;99,67;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/2001;;1;1;295,179;97,991;181,4771;18;6;1;1;1;;;187,116;201,841;170,746;130,074;110,744;97,991;108,165;130,969;142,736;135,467;131,866;125,618;122,08;115,944;132,764;191,996;275,872;295,179;271,623;238,191;209,798;217,825;268,446;254,78;226,938;188,09;175,525;160,342;167,894;197,889;241,282;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/01/2002;;1;1;584,682;143,651;268,584;15;7;1;1;1;;;214,806;196,904;210,797;201,841;165,999;148,245;143,651;202,831;289,786;285,488;240,251;201,841;226,938;414,572;584,682;566,683;449,982;334,672;250,609;218,833;229,994;217,825;222,877;219,842;231,015;282,274;329,119;289,786;257,919;243,348;252,693;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/02/2002;;1;1;826,237;189,064;364,1376;25;6;1;1;1;;;231,015;235,11;240,251;249,569;217,825;189,064;205,81;312,59;380,994;411,068;416,912;419,255;376,414;300,595;296,261;300,595;291,941;306,034;284,416;249,569;260,017;353,71;449,982;720,248;826,237;754,259;522,459;393,653;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
61834000;1;01/03/2002;;1;1;349,209;211,798;263,8415;1;15;1;1;1;;;349,209;329,119;314,782;309,308;308,216;285,488;268,446;235,11;265,278;266,333;264,224;250,609;232,037;213,802;211,798;218,833;220,853;224,905;216,818;241,282;231,015;244,382;232,037;264,224;263,171;286,561;288,71;316,978;311,495;275,872;238,191;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/04/2002;;1;1;212,8;101,356;143,8801;1;26;1;1;1;;;212,8;207,802;191,017;181,299;177,445;155,663;153,801;154,732;151,944;154,732;160,342;183,233;164,108;158,467;135,467;125,618;127,396;141,823;137,276;126,506;123,846;115,074;121,199;113,337;115,944;101,356;111,607;108,165;102,202;102,202;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/05/2002;;1;1;152,872;94,652;111,2058;23;29;1;1;1;;;111,607;108,165;104,748;104,748;113,337;109,883;109,883;115,074;102,202;110,744;103,898;100,513;100,513;104,748;104,748;104,748;104,748;105,6;104,748;108,165;113,337;140,911;152,872;139,091;128,287;118,565;115,074;110,744;94,652;101,356;99,67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/06/2002;;1;1;114,205;88,055;101,1503;14;8;1;1;1;;;96,318;96,318;94,652;94,652;90,516;93,821;94,652;88,055;89,694;92,165;92,992;92,992;89,694;114,205;111,607;110,744;112,471;108,165;106,453;111,607;98,83;100,513;101,356;104,748;106,453;109,023;109,883;109,023;106,453;106,453;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/07/2002;;1;1;119,441;66,649;98,683;14;28;1;1;1;;;107,308;107,308;109,023;88,055;83,181;89,694;111,607;111,607;111,607;110,744;115,944;113,337;115,074;119,441;117,69;116,816;118,565;115,074;114,205;92,992;87,239;88,055;76,784;88,055;87,239;80,768;78,372;66,649;78,372;75,993;82,375;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/08/2002;;1;1;115,944;72,065;93,9253;31;13;1;1;1;;;72,847;79,169;84,799;88,055;86,424;83,181;79,968;81,571;78,372;73,63;76,784;76,784;72,065;76,784;81,571;85,61;102,202;107,308;115,074;109,883;97,991;115,074;103,049;108,165;111,607;109,883;103,049;109,883;109,883;115,074;115,944;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/09/2002;;1;1;144,567;83,181;122,2737;26;19;1;1;1;;;142,736;143,651;140;114,205;111,607;122,08;123,846;122,962;122,08;122,962;120,319;120,319;116,816;116,816;116,816;115,944;120,319;98,83;83,181;84,799;108,165;130,074;140,911;142,736;130,074;144,567;127,396;126,506;132,764;124,731;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/10/2002;;1;1;124,731;46,029;74,5523;1;25;1;1;1;;;124,731;117,69;120,319;117,69;115,074;115,074;114,205;114,205;109,883;87,239;68,186;65,119;59,832;51,739;52,463;58,34;55,384;54,65;51,017;50,297;48,152;51,017;56,12;47,442;46,029;49,58;51,017;55,384;53,919;62,085;87,239;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
61834000;1;01/11/2002;;1;1;207,802;62,841;112,1291;20;9;1;1;1;;;115,944;96,318;92,992;97,991;78,372;70,508;68,958;65,883;62,841;63,598;64,358;72,847;81,571;102,202;122,962;123,846;112,471;118,565;186,144;207,802;179,37;156,597;140;145,484;122,962;110,744;122,08;122,08;132,764;125,618;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
61834000;1;01/12/2002;;1;1;359,355;89,694;173,8537;18;4;1;1;1;;;111,607;96,318;92,165;89,694;95,484;102,202;107,308;115,074;115,944;106,453;131,866;192,975;228,974;244,382;231,015;249,569;333,559;359,355;296,261;225,921;195,92;195,92;206,805;217,825;187,116;165,999;165,999;147,323;130,969;123,846;125,618;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
